<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BTC.V,D,20190126,000000,3585.96,3674.9,3579.31,3606.2,0,0
BTC.V,D,20190127,000000,3606.2,3606.64,3512.36,3572.1,0,0
BTC.V,D,20190128,000000,3572.11,3572.37,3402.56,3453.18,0,0
BTC.V,D,20190129,000000,3453.6,3463.23,3369.91,3419.75,0,0
BTC.V,D,20190130,000000,3419.24,3488.67,3395.98,3471.01,0,0
BTC.V,D,20190131,000000,3471.21,3498.73,3422.83,3447.07,0,0
BTC.V,D,20190201,000000,3447.04,3478.17,3400.02,3467.76,0,0
BTC.V,D,20190202,000000,3467.43,3482.11,3441.85,3468.46,0,0
BTC.V,D,20190203,000000,3468.04,3519.09,3424.71,3436.99,0,0
BTC.V,D,20190204,000000,3437.1,3469.53,3429.21,3432.99,0,0
BTC.V,D,20190205,000000,3433.07,3445.82,3415.87,3440.29,0,0
BTC.V,D,20190206,000000,3440.22,3459.14,3363.36,3394.7,0,0
BTC.V,D,20190207,000000,3394.7,3406.28,3369.62,3378.24,0,0
BTC.V,D,20190208,000000,3378.27,3734.63,3364.19,3629.13,0,0
BTC.V,D,20190209,000000,3629.03,3673.57,3616.23,3647.02,0,0
BTC.V,D,20190210,000000,3647.84,3665.56,3612.02,3656.96,0,0
BTC.V,D,20190211,000000,3656.96,3688.59,3608.33,3618.21,0,0
BTC.V,D,20190212,000000,3618.21,3648.31,3576.11,3610.97,0,0
BTC.V,D,20190213,000000,3611.1,3655.69,3590.28,3601.79,0,0
BTC.V,D,20190214,000000,3601.56,3619.7,3568.69,3590.87,0,0
BTC.V,D,20190215,000000,3591.46,3639.22,3577.13,3591.89,0,0
BTC.V,D,20190216,000000,3591.89,3639.75,3588.06,3624.21,0,0
BTC.V,D,20190217,000000,3624.16,3704.6,3608.19,3650.95,0,0
BTC.V,D,20190218,000000,3651.17,3951.38,3648.81,3901.61,0,0
BTC.V,D,20190219,000000,3902.17,4010.82,3883.56,3942.03,0,0
BTC.V,D,20190220,000000,3942.3,3991.28,3899.23,3955.94,0,0
BTC.V,D,20190221,000000,3955.63,4024.54,3908.96,3925.91,0,0
BTC.V,D,20190222,000000,3926,3996.15,3918.09,3988.86,0,0
BTC.V,D,20190223,000000,3988.92,4192.1,3948.8,4153.65,0,0
BTC.V,D,20190224,000000,4154.06,4221.01,3755.44,3798.13,0,0
BTC.V,D,20190225,000000,3798.05,3884.8,3769.74,3848.89,0,0
BTC.V,D,20190226,000000,3848.89,3856.75,3793.68,3819.15,0,0
BTC.V,D,20190227,000000,3818.79,3851.43,3701.91,3804.79,0,0
BTC.V,D,20190228,000000,3804.81,3865.95,3801.23,3827.68,0,0
BTC.V,D,20190301,000000,3827.77,3865.98,3821.52,3836.75,0,0
BTC.V,D,20190302,000000,3836.16,3846.22,3792.29,3842.99,0,0
BTC.V,D,20190303,000000,3843.52,3853.28,3800.64,3809.5,0,0
BTC.V,D,20190304,000000,3809.5,3830.89,3705.16,3722.8,0,0
BTC.V,D,20190305,000000,3722.96,3893.35,3715.2,3863.66,0,0
BTC.V,D,20190306,000000,3862.74,3912.57,3839.39,3875.54,0,0
BTC.V,D,20190307,000000,3875.62,3911.57,3853.2,3888.46,0,0
BTC.V,D,20190308,000000,3889.55,3931.3,3807.2,3854.17,0,0
BTC.V,D,20190309,000000,3854.51,3974.98,3852.36,3929.49,0,0
BTC.V,D,20190310,000000,3929.49,3947.95,3898.25,3933.73,0,0
BTC.V,D,20190311,000000,3933.12,3941.93,3850.83,3880.38,0,0
BTC.V,D,20190312,000000,3880.42,3904.7,3827.56,3894.65,0,0
BTC.V,D,20190313,000000,3894.67,3898.25,3854.09,3877.17,0,0
BTC.V,D,20190314,000000,3877.06,3921.07,3828.52,3882.53,0,0
BTC.V,D,20190315,000000,3882.71,3935.01,3876.37,3921.25,0,0
BTC.V,D,20190316,000000,3921.28,4069.08,3920.73,4024.3,0,0
BTC.V,D,20190317,000000,4024.47,4029.39,3971.82,4003.04,0,0
BTC.V,D,20190318,000000,4003.07,4038.99,3964.48,3992.31,0,0
BTC.V,D,20190319,000000,3992.38,4031.77,3972.73,4017.6,0,0
BTC.V,D,20190320,000000,4017.2,4062.71,3995.89,4056.15,0,0
BTC.V,D,20190321,000000,4054.47,4081.26,3954.33,3999.55,0,0
BTC.V,D,20190322,000000,3999.55,4018.21,3984.15,4004.08,0,0
BTC.V,D,20190323,000000,4003.49,4019.26,3982.53,4002.65,0,0
BTC.V,D,20190324,000000,4001.84,4011.13,3970.4,3991.24,0,0
BTC.V,D,20190325,000000,3991.53,4005.28,3888.53,3923.32,0,0
BTC.V,D,20190326,000000,3923.19,3942.05,3902.55,3932.69,0,0
BTC.V,D,20190327,000000,3932.69,4049.02,3928.69,4032.15,0,0
BTC.V,D,20190328,000000,4031.84,4054.29,4015.07,4033.59,0,0
BTC.V,D,20190329,000000,4033.8,4122.89,4030.26,4103.18,0,0
BTC.V,D,20190330,000000,4102.88,4146.82,4068.77,4109.42,0,0
BTC.V,D,20190331,000000,4108.92,4129.43,4098.95,4112.79,0,0
BTC.V,D,20190401,000000,4112.79,4164,4084.95,4147.91,0,0
BTC.V,D,20190402,000000,4147.47,4854.35,4147.09,4804.36,0,0
BTC.V,D,20190403,000000,4803.85,5334.14,4803.43,5180.17,0,0
BTC.V,D,20190404,000000,5182.17,5259.5,4800.41,4939.49,0,0
BTC.V,D,20190405,000000,4938.31,5068.63,4887.29,5019.39,0,0
BTC.V,D,20190406,000000,5019.76,5239.01,4941.2,5023.31,0,0
BTC.V,D,20190407,000000,5022.99,5189.7,5021.85,5169.48,0,0
BTC.V,D,20190408,000000,5170.12,5345.19,5142.75,5284.83,0,0
BTC.V,D,20190409,000000,5285.32,5315.66,5161.1,5227.49,0,0
BTC.V,D,20190410,000000,5227.38,5455.35,5172.5,5298.01,0,0
BTC.V,D,20190411,000000,5297.48,5343.66,4990.8,5032.62,0,0
BTC.V,D,20190412,000000,5033,5118.22,4930.2,5069.53,0,0
BTC.V,D,20190413,000000,5069.52,5128.96,5056.19,5088.84,0,0
BTC.V,D,20190414,000000,5087.83,5121.29,5031.53,5113.97,0,0
BTC.V,D,20190415,000000,5114.81,5193.98,4976.26,5029.64,0,0
BTC.V,D,20190416,000000,5029.63,5231.29,5029.27,5213.61,0,0
BTC.V,D,20190417,000000,5212.54,5270.29,5193.66,5243.88,0,0
BTC.V,D,20190418,000000,5244.04,5317.77,5215.34,5301.93,0,0
BTC.V,D,20190419,000000,5302.08,5348.04,5213.04,5279.29,0,0
BTC.V,D,20190420,000000,5279.78,5366.19,5261.27,5284.69,0,0
BTC.V,D,20190421,000000,5286.97,5348.43,5234.77,5283.02,0,0
BTC.V,D,20190422,000000,5282.68,5443.18,5267.2,5396.25,0,0
BTC.V,D,20190423,000000,5395.06,5623.41,5372.21,5578.81,0,0
BTC.V,D,20190424,000000,5578.81,5631.94,5391.24,5445.35,0,0
BTC.V,D,20190425,000000,5444.83,5521.35,5283.44,5404.27,0,0
BTC.V,D,20190426,000000,5406.61,5406.61,5038,5213.78,0,0
BTC.V,D,20190427,000000,5213.6,5281.02,5192.68,5267.63,0,0
BTC.V,D,20190428,000000,5267.94,5313.7,5220.02,5257.42,0,0
BTC.V,D,20190429,000000,5257.48,5299.33,5168.84,5212.71,0,0
BTC.V,D,20190430,000000,5212.19,5371.96,5190.2,5349.44,0,0
BTC.V,D,20190501,000000,5349.69,5416.74,5342.38,5372.51,0,0
BTC.V,D,20190502,000000,5369.82,5530.35,5362.9,5509.88,0,0
BTC.V,D,20190503,000000,5504.23,5891.05,5487.51,5792.81,0,0
BTC.V,D,20190504,000000,5792.36,5898.35,5600.8,5849.07,0,0
BTC.V,D,20190505,000000,5852.03,5899.08,5713.68,5825.53,0,0
BTC.V,D,20190506,000000,5825.21,5828.07,5646.59,5758.68,0,0
BTC.V,D,20190507,000000,5759.1,6029.77,5749.69,5954.68,0,0
BTC.V,D,20190508,000000,5953.95,5971.44,5754.12,5957.23,0,0
BTC.V,D,20190509,000000,5957.71,6161.83,5912.79,6141.17,0,0
BTC.V,D,20190510,000000,6141.78,6443.65,6133.31,6348.83,0,0
BTC.V,D,20190511,000000,6348.88,7051.17,6347.05,7051.17,0,0
BTC.V,D,20190512,000000,7054.52,7540.8,6796.32,7142.78,0,0
BTC.V,D,20190513,000000,7145.1,8118.53,6873.58,8077.11,0,0
BTC.V,D,20190514,000000,8079.75,8295.67,7603.81,7774.89,0,0
BTC.V,D,20190515,000000,7775.02,8240.73,7775.02,8134.39,0,0
BTC.V,D,20190516,000000,8133.73,8352.25,7685.67,7926.75,0,0
BTC.V,D,20190517,000000,7918.43,7942.24,6704.57,7264.88,0,0
BTC.V,D,20190518,000000,7268.4,7491.37,7213.75,7340.6,0,0
BTC.V,D,20190519,000000,7338.55,8130.77,7253.13,8077.95,0,0
BTC.V,D,20190520,000000,8079.85,8279.58,7594.59,8047.58,0,0
BTC.V,D,20190521,000000,8044.03,8101.13,7818.98,7994.35,0,0
BTC.V,D,20190522,000000,7995.01,8030.77,7640.21,7676.98,0,0
BTC.V,D,20190523,000000,7679.27,7942.25,7482.87,7911.74,0,0
BTC.V,D,20190524,000000,7913.91,8164.84,7801.72,8060.44,0,0
BTC.V,D,20190525,000000,8058.01,8140.18,7938.87,8044.14,0,0
BTC.V,D,20190526,000000,8044.14,8732.34,7897.05,8644.8,0,0
BTC.V,D,20190527,000000,8646.55,8928.68,8634.16,8806.4,0,0
BTC.V,D,20190528,000000,8808.92,8841.57,8565.29,8709.45,0,0
BTC.V,D,20190529,000000,8709.87,8758.32,8447.27,8661.44,0,0
BTC.V,D,20190530,000000,8663.44,9060.05,8034.15,8217.67,0,0
BTC.V,D,20190531,000000,8213.54,8540.97,8119.27,8524.49,0,0
BTC.V,D,20190601,000000,8524.89,8618.56,8459.97,8594.26,0,0
BTC.V,D,20190602,000000,8594.26,8818.23,8529.98,8708.33,0,0
BTC.V,D,20190603,000000,8709.48,8756.02,8343.92,8480.49,0,0
BTC.V,D,20190604,000000,8481.47,8487,7505.24,7505.24,0,0
BTC.V,D,20190605,000000,7475.73,7916.5,7471.1,7742.17,0,0
BTC.V,D,20190606,000000,7740.46,7871.2,7471.52,7743.92,0,0
BTC.V,D,20190607,000000,7743.13,8127.63,7714.1,7957.43,0,0
BTC.V,D,20190608,000000,7956.18,8065,7798.54,7894.64,0,0
BTC.V,D,20190609,000000,7895.4,7971.8,7620.53,7649.37,0,0
BTC.V,D,20190610,000000,7647.42,8056.47,7534.41,7949.75,0,0
BTC.V,D,20190611,000000,7950.37,8049.41,7724.91,7914.06,0,0
BTC.V,D,20190612,000000,7914.3,8245.53,7834.98,8153.87,0,0
BTC.V,D,20190613,000000,8153.81,8324.65,8063.38,8311.87,0,0
BTC.V,D,20190614,000000,8312.73,8636.56,8180.75,8615.91,0,0
BTC.V,D,20190615,000000,8615.09,8902.8,8615.09,8822.41,0,0
BTC.V,D,20190616,000000,8822.4,9371.82,8801.8,9037.88,0,0
BTC.V,D,20190617,000000,9041.2,9413.55,8969.73,9289.34,0,0
BTC.V,D,20190618,000000,9289.17,9465.6,8942.66,9012.33,0,0
BTC.V,D,20190619,000000,9014.44,9227.21,8956.26,9227.21,0,0
BTC.V,D,20190620,000000,9229.34,9599.94,9221.28,9522.08,0,0
BTC.V,D,20190621,000000,9522.81,9944.32,9470.3,9927.71,0,0
BTC.V,D,20190622,000000,9927.23,11203.9,9868.08,10594.33,0,0
BTC.V,D,20190623,000000,10593.13,11283.03,10397.57,10949.62,0,0
BTC.V,D,20190624,000000,10939.94,11100.15,10559.29,10939.91,0,0
BTC.V,D,20190625,000000,10939.96,11566.64,10939.96,11551.72,0,0
BTC.V,D,20190626,000000,11548.2,13823.31,11522.58,12431.82,0,0
BTC.V,D,20190627,000000,12442.4,13312.24,10338.29,10747.18,0,0
BTC.V,D,20190628,000000,10749.54,12385.46,10748.38,12273.44,0,0
BTC.V,D,20190629,000000,12276.71,12429.24,11356.99,11944.37,0,0
BTC.V,D,20190630,000000,11943.97,12199.97,10863.7,11285.58,0,0
BTC.V,D,20190701,000000,11282.09,11282.64,10006.84,10583.24,0,0
BTC.V,D,20190702,000000,10572.29,10926.06,9682.19,10689.5,0,0
BTC.V,D,20190703,000000,10691.39,11565.89,10675.88,11409.87,0,0
BTC.V,D,20190704,000000,11408.44,12054.87,11396.62,11583.04,0,0
BTC.V,D,20190705,000000,11579.25,11706.39,10793.58,11078.43,0,0
BTC.V,D,20190706,000000,11081.97,11705.98,10850.33,11194.36,0,0
BTC.V,D,20190707,000000,11192.76,11601.69,11072.82,11538.22,0,0
BTC.V,D,20190708,000000,11538.89,12340.65,11339.3,12339.49,0,0
BTC.V,D,20190709,000000,12336.14,12804.58,12123.61,12554.47,0,0
BTC.V,D,20190710,000000,12556.98,13176.59,11572.61,11935.36,0,0
BTC.V,D,20190711,000000,11938.83,12189.42,11015.25,11302.49,0,0
BTC.V,D,20190712,000000,11299.94,11931.89,11102.86,11800.49,0,0
BTC.V,D,20190713,000000,11798.63,11851.85,10830.75,11024.69,0,0
BTC.V,D,20190714,000000,11026.64,11446.97,10332.21,10664.41,0,0
BTC.V,D,20190715,000000,10662.56,10943.73,9884.77,10749.7,0,0
BTC.V,D,20190716,000000,10757.05,11066.3,9401.02,9644.97,0,0
BTC.V,D,20190717,000000,9644.23,9974.82,9092.37,9824.56,0,0
BTC.V,D,20190718,000000,9826.58,10717.93,9295.15,10595.82,0,0
BTC.V,D,20190719,000000,10594.57,10775.2,10139.45,10563.13,0,0
BTC.V,D,20190720,000000,10567.43,11016.64,10399.94,10957.97,0,0
BTC.V,D,20190721,000000,10959.19,11084.81,10335.7,10568.3,0,0
BTC.V,D,20190722,000000,10568.8,10676.6,10079.55,10270.43,0,0
BTC.V,D,20190723,000000,10273.87,10348.61,9875.24,10125.24,0,0
BTC.V,D,20190724,000000,10123.99,10142.45,9539.69,9778.32,0,0
BTC.V,D,20190725,000000,9776.86,10183.78,9745.74,9899.11,0,0
BTC.V,D,20190726,000000,9898.23,9948.97,9668.59,9835.18,0,0
BTC.V,D,20190727,000000,9835.21,10191.65,9310.78,9508.68,0,0
BTC.V,D,20190728,000000,9508.79,9559.71,9351.51,9456.99,0,0
BTC.V,D,20190729,000000,9456.51,9710.61,9140.86,9504.78,0,0
BTC.V,D,20190730,000000,9505,9749.2,9394.72,9586.19,0,0
BTC.V,D,20190731,000000,9588.11,10117.81,9579.68,10050.3,0,0
BTC.V,D,20190801,000000,10049.75,10487.26,9895.78,10419.32,0,0
BTC.V,D,20190802,000000,10419.1,10666.38,10343,10427.8,0,0
BTC.V,D,20190803,000000,10425.89,10914.75,10419.71,10835.25,0,0
BTC.V,D,20190804,000000,10836.79,11032.27,10572.24,10966.15,0,0
BTC.V,D,20190805,000000,10964.54,11944.18,10952.14,11736.44,0,0
BTC.V,D,20190806,000000,11736.95,12316.04,11314.97,11373.26,0,0
BTC.V,D,20190807,000000,11369.96,12132.32,11224.74,11938.18,0,0
BTC.V,D,20190808,000000,11935.48,12018.14,11509.97,11720.99,0,0
BTC.V,D,20190809,000000,11722.26,12039.04,11676.67,11918.17,0,0
BTC.V,D,20190810,000000,11918.51,11971.2,11241.05,11303.51,0,0
BTC.V,D,20190811,000000,11304.26,11553.56,11119.32,11504.72,0,0
BTC.V,D,20190812,000000,11503.71,11583.27,11245.3,11393.48,0,0
BTC.V,D,20190813,000000,11393.42,11439.06,10769.29,10874.59,0,0
BTC.V,D,20190814,000000,10869.82,10902.91,10076.76,10193.32,0,0
BTC.V,D,20190815,000000,10195.32,10414.14,9501.36,10341.03,0,0
BTC.V,D,20190816,000000,10341.26,10543.94,9768.49,10447.58,0,0
BTC.V,D,20190817,000000,10447.68,10485.77,10015.93,10142.96,0,0
BTC.V,D,20190818,000000,10142.78,10512.08,10079.8,10424.56,0,0
BTC.V,D,20190819,000000,10426.84,10827.2,10279.3,10722.74,0,0
BTC.V,D,20190820,000000,10720.02,10955.86,10577.44,10796.13,0,0
BTC.V,D,20190821,000000,10798.93,10846.39,9873.79,10054.33,0,0
BTC.V,D,20190822,000000,10045.46,10230.3,9778.77,10141.55,0,0
BTC.V,D,20190823,000000,10143.6,10460.13,10055.72,10423.89,0,0
BTC.V,D,20190824,000000,10423.87,10457.4,9914.17,10076.27,0,0
BTC.V,D,20190825,000000,10075.87,10352.1,9907.2,10003.61,0,0
BTC.V,D,20190826,000000,10003.38,10625.62,9981.22,10269.92,0,0
BTC.V,D,20190827,000000,10270.92,10397.64,10040.24,10144.06,0,0
BTC.V,D,20190828,000000,10142.45,10280.49,9605.2,9728.75,0,0
BTC.V,D,20190829,000000,9729.56,9755.2,9346.83,9519.55,0,0
BTC.V,D,20190830,000000,9520.82,9698.3,9374.97,9598.6,0,0
BTC.V,D,20190831,000000,9598.57,9676.28,9512.24,9676.28,0,0
BTC.V,D,20190901,000000,9677.54,9778.03,9579.76,9711.99,0,0
BTC.V,D,20190902,000000,9711.92,10452.41,9711.92,10398.65,0,0
BTC.V,D,20190903,000000,10400.95,10769.58,10297.5,10698.73,0,0
BTC.V,D,20190904,000000,10698.59,10822.14,10394.08,10666.9,0,0
BTC.V,D,20190905,000000,10668.95,10695.84,10478.39,10559.76,0,0
BTC.V,D,20190906,000000,10560.67,10937.22,10231.35,10426.52,0,0
BTC.V,D,20190907,000000,10426.59,10572.76,10299.96,10531.56,0,0
BTC.V,D,20190908,000000,10529.25,10594.66,10294.86,10423.59,0,0
BTC.V,D,20190909,000000,10427.06,10508,10109.89,10289.21,0,0
BTC.V,D,20190910,000000,10289.34,10394.17,9969.85,10106.37,0,0
BTC.V,D,20190911,000000,10107.94,10238.04,9882.05,10174.91,0,0
BTC.V,D,20190912,000000,10171.65,10421.94,10057.8,10418.88,0,0
BTC.V,D,20190913,000000,10417.46,10469.84,10189.43,10308.09,0,0
BTC.V,D,20190914,000000,10308.25,10454.34,10265.07,10398.89,0,0
BTC.V,D,20190915,000000,10401,10423.85,10279.9,10305.35,0,0
BTC.V,D,20190916,000000,10305.65,10402.82,10107.56,10317.11,0,0
BTC.V,D,20190917,000000,10316.88,10353.42,10154.88,10225.39,0,0
BTC.V,D,20190918,000000,10224.73,10271.33,10112.5,10201.58,0,0
BTC.V,D,20190919,000000,10202.06,10364.92,9644.28,10276.53,0,0
BTC.V,D,20190920,000000,10277.56,10319.39,10073.69,10119.81,0,0
BTC.V,D,20190921,000000,10117.67,10192.25,9950.86,9991.75,0,0
BTC.V,D,20190922,000000,9989.46,10092.58,9872,10065.91,0,0
BTC.V,D,20190923,000000,10067.38,10095.79,9667.63,9757.05,0,0
BTC.V,D,20190924,000000,9754.21,9785.97,8133.82,8671.45,0,0
BTC.V,D,20190925,000000,8668.78,8797.54,8255.81,8600.7,0,0
BTC.V,D,20190926,000000,8602.19,8660.9,7757.63,8091.29,0,0
BTC.V,D,20190927,000000,8093.12,8302.48,7888.51,8243.04,0,0
BTC.V,D,20190928,000000,8244.87,8279.06,8049.12,8157.31,0,0
BTC.V,D,20190929,000000,8157.53,8339.86,7946.01,8060.48,0,0
BTC.V,D,20190930,000000,8059.37,8371.61,8059.37,8268.58,0,0
BTC.V,D,20191001,000000,8264.58,8534.94,8212.25,8326.56,0,0
BTC.V,D,20191002,000000,8326.83,8386.24,8187.44,8281.99,0,0
BTC.V,D,20191003,000000,8282.03,8433.03,8107.66,8196.2,0,0
BTC.V,D,20191004,000000,8195.6,8293.41,8025.8,8194.08,0,0
BTC.V,D,20191005,000000,8193.78,8231.62,8053.43,8170.43,0,0
BTC.V,D,20191006,000000,8169.84,8232.25,7843.53,7941.72,0,0
BTC.V,D,20191007,000000,7941.49,8317.48,7799.75,8213.83,0,0
BTC.V,D,20191008,000000,8213.52,8354.18,8128.58,8174.53,0,0
BTC.V,D,20191009,000000,8176.25,8689.94,8137.04,8568.1,0,0
BTC.V,D,20191010,000000,8568.55,8670.89,8470.1,8576.18,0,0
BTC.V,D,20191011,000000,8579.5,8814.95,8301.37,8327.47,0,0
BTC.V,D,20191012,000000,8327.54,8439.01,8263.71,8360.29,0,0
BTC.V,D,20191013,000000,8359.02,8487.6,8313.25,8463.4,0,0
BTC.V,D,20191014,000000,8321.64,8405.14,8229.2,8323.84,0,0
BTC.V,D,20191015,000000,8323.57,8425.43,8123.82,8164.06,0,0
BTC.V,D,20191016,000000,8162.64,8193.35,7951.8,7989.45,0,0
BTC.V,D,20191017,000000,7988.52,8140.67,7949.65,8086.75,0,0
BTC.V,D,20191018,000000,8086.55,8156.55,7854.73,7964.82,0,0
BTC.V,D,20191019,000000,7965.31,8099.09,7919.83,7974.74,0,0
BTC.V,D,20191020,000000,7973.65,8325.14,7911.67,8221.14,0,0
BTC.V,D,20191021,000000,8219.25,8350.88,8178.41,8229.02,0,0
BTC.V,D,20191022,000000,8225.23,8318.12,8105.38,8114.43,0,0
BTC.V,D,20191023,000000,8114.33,8132.5,7344.89,7447.06,0,0
BTC.V,D,20191024,000000,7446.9,7522.51,7372.01,7463.66,0,0
BTC.V,D,20191025,000000,7463.13,8773.37,7434.96,8607.31,0,0
BTC.V,D,20191026,000000,8607,10361.46,8600.05,9251.98,0,0
BTC.V,D,20191027,000000,9252.08,9798.36,9116.78,9573.31,0,0
BTC.V,D,20191028,000000,9582.56,9934.04,9284.78,9466.28,0,0
BTC.V,D,20191029,000000,9469.34,9561.44,9126.09,9465.96,0,0
BTC.V,D,20191030,000000,9464,9472.82,9018.3,9233.63,0,0
BTC.V,D,20191031,000000,9234.32,9415.03,8975.69,9135.13,0,0
BTC.V,D,20191101,000000,9134.76,9306.63,9072.95,9233.38,0,0
BTC.V,D,20191102,000000,9226.02,9397.1,9223.46,9315.29,0,0
BTC.V,D,20191103,000000,9317.79,9395.89,9109.24,9233.74,0,0
BTC.V,D,20191104,000000,9237.35,9564.96,9141.34,9400.36,0,0
BTC.V,D,20191105,000000,9400.37,9491.65,9200.9,9345.21,0,0
BTC.V,D,20191106,000000,9344.77,9451.8,9270.06,9349.77,0,0
BTC.V,D,20191107,000000,9346.78,9382.63,9117.77,9238.33,0,0
BTC.V,D,20191108,000000,9236.09,9263.73,8687.33,8815.92,0,0
BTC.V,D,20191109,000000,8814.84,8880.5,8736.14,8829.71,0,0
BTC.V,D,20191110,000000,8817.62,9124.75,8768.47,9099.11,0,0
BTC.V,D,20191111,000000,9099.31,9111.84,8626.18,8722.51,0,0
BTC.V,D,20191112,000000,8720.82,8861.9,8581.12,8779.07,0,0
BTC.V,D,20191113,000000,8780.44,8840.06,8721.81,8765.9,0,0
BTC.V,D,20191114,000000,8762.03,8810.64,8585.67,8660.65,0,0
BTC.V,D,20191115,000000,8660.49,8770.54,8399.72,8514.21,0,0
BTC.V,D,20191116,000000,8515.77,8538.84,8442.97,8495.65,0,0
BTC.V,D,20191117,000000,8492.54,8636.73,8421.02,8555.82,0,0
BTC.V,D,20191118,000000,8555.74,8562.32,8080.38,8218.78,0,0
BTC.V,D,20191119,000000,8218.4,8223.51,8026.91,8142.49,0,0
BTC.V,D,20191120,000000,8142.49,8229.45,8047.88,8098.46,0,0
BTC.V,D,20191121,000000,8099.22,8132.88,7438.61,7631.28,0,0
BTC.V,D,20191122,000000,7631.77,7716.87,6820.53,7282.83,0,0
BTC.V,D,20191123,000000,7279.19,7364.23,7120.71,7327.02,0,0
BTC.V,D,20191124,000000,7326.9,7361.87,6961.43,7057.84,0,0
BTC.V,D,20191125,000000,7056.29,7381.46,6561.6,7224.46,0,0
BTC.V,D,20191126,000000,7224.28,7344.1,7044.7,7158.25,0,0
BTC.V,D,20191127,000000,7158.25,7676.96,6877.2,7553.51,0,0
BTC.V,D,20191128,000000,7555.17,7661.6,7397.3,7403.75,0,0
BTC.V,D,20191129,000000,7409.11,7865.56,7390.13,7751.55,0,0
BTC.V,D,20191130,000000,7753.52,7817.61,7487.7,7567.19,0,0
BTC.V,D,20191201,000000,7567.21,7583.84,7262.64,7404.17,0,0
BTC.V,D,20191202,000000,7404.15,7464.66,7194.44,7350.45,0,0
BTC.V,D,20191203,000000,7350.6,7418.23,7261.09,7329.16,0,0
BTC.V,D,20191204,000000,7330.14,7757.98,7113.67,7225.78,0,0
BTC.V,D,20191205,000000,7226.27,7488.87,7176.53,7413.96,0,0
BTC.V,D,20191206,000000,7414.15,7601.2,7332.85,7537.64,0,0
BTC.V,D,20191207,000000,7536.85,7622.23,7503.38,7547.91,0,0
BTC.V,D,20191208,000000,7548.58,7592.33,7415.46,7573.33,0,0
BTC.V,D,20191209,000000,7573.03,7661.31,7306.74,7349.5,0,0
BTC.V,D,20191210,000000,7349.47,7395.22,7184.23,7252.82,0,0
BTC.V,D,20191211,000000,7254.76,7284.7,7171.02,7213.93,0,0
BTC.V,D,20191212,000000,7216.06,7301.13,7108.74,7203.83,0,0
BTC.V,D,20191213,000000,7204.54,7305.37,7198.36,7250.99,0,0
BTC.V,D,20191214,000000,7251.42,7283.58,7033.63,7104.33,0,0
BTC.V,D,20191215,000000,7104.31,7185.62,7030.7,7137.45,0,0
BTC.V,D,20191216,000000,7137.11,7171.09,6870.63,6907.15,0,0
BTC.V,D,20191217,000000,6906.22,6947.27,6596.57,6605.21,0,0
BTC.V,D,20191218,000000,6602.64,7367.05,6451.5,7367.05,0,0
BTC.V,D,20191219,000000,7405.42,7437.66,7057.85,7164.23,0,0
BTC.V,D,20191220,000000,7162.72,7233.9,7094.54,7211.61,0,0
BTC.V,D,20191221,000000,7209.95,7213.06,7136.49,7167.17,0,0
BTC.V,D,20191222,000000,7167.25,7467.14,7143.26,7416.47,0,0
BTC.V,D,20191223,000000,7416.44,7694.44,7277.21,7301.59,0,0
BTC.V,D,20191224,000000,7299.85,7427.74,7175.58,7252.81,0,0
BTC.V,D,20191225,000000,7252.22,7280.05,7132.3,7227.48,0,0
BTC.V,D,20191226,000000,7223.59,7439.62,7168.87,7209.49,0,0
BTC.V,D,20191227,000000,7208.42,7267.46,7087.77,7249.33,0,0
BTC.V,D,20191228,000000,7249.92,7367.72,7239.5,7326.37,0,0
BTC.V,D,20191229,000000,7325.35,7539.04,7295.5,7410.48,0,0
BTC.V,D,20191230,000000,7411.01,7431.7,7224.87,7272.75,0,0
BTC.V,D,20191231,000000,7273.15,7323.56,7141.98,7189.43,0,0
BTC.V,D,20200101,000000,7187.75,7267.08,7171.82,7211.21,0,0
BTC.V,D,20200102,000000,7203.58,7223.02,6946.18,6979.07,0,0
BTC.V,D,20200103,000000,6979.05,7405.41,6882.62,7307.53,0,0
BTC.V,D,20200104,000000,7307.18,7401.68,7280.41,7353.26,0,0
BTC.V,D,20200105,000000,7354.24,7500.83,7332.62,7355.25,0,0
BTC.V,D,20200106,000000,7355.62,7754.75,7336.35,7727.39,0,0
BTC.V,D,20200107,000000,7722.68,8190.89,7722.68,8041.89,0,0
BTC.V,D,20200108,000000,8042.88,8457.01,7877.96,8068.51,0,0
BTC.V,D,20200109,000000,8068.6,8109.66,7758.39,7810.08,0,0
BTC.V,D,20200110,000000,7811.42,8135.78,7687.55,8089.62,0,0
BTC.V,D,20200111,000000,8090.56,8285.98,8013.96,8076.12,0,0
BTC.V,D,20200112,000000,8075.96,8183.69,7972.39,8155.78,0,0
BTC.V,D,20200113,000000,8157.01,8198.97,8057.58,8122.41,0,0
BTC.V,D,20200114,000000,8121.36,8836.94,8104.42,8746.92,0,0
BTC.V,D,20200115,000000,8738.07,8889.37,8561.03,8846.82,0,0
BTC.V,D,20200116,000000,8845.06,8857.83,8587.4,8714.37,0,0
BTC.V,D,20200117,000000,8714.08,9003.43,8665.99,8924.98,0,0
